model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
vgg16,2.0,1,0.0,1.0,0.7427395426823173,0.0001148359456896
vgg16,2.0,2,0.0079762118251253,0.9862319566721496,0.7430228132458907,0.0001149811833222
vgg16,2.0,3,0.1606413757359228,0.8738077137898068,0.7462906489072553,2.310780824593822e-05
vgg16,2.0,4,0.1691988774259188,0.825779789615079,0.7474514484705714,0.0
vgg16,2.0,5,0.1799686715089129,0.8342271484935073,0.1762699262352187,0.1647834033816487
vgg16,2.0,6,0.2529662364027692,0.7869759765895917,0.3683211603351826,0.0550769758422421
vgg16,2.0,7,0.2570503715015089,0.7779036901262237,0.369578798561709,0.0547370223972432
vgg16,2.0,8,0.364673622329952,0.6305103461495959,0.3739522084334339,0.054254114942387
vgg16,2.0,9,0.3691895759266497,0.6494419726246384,0.3724889087908791,0.054567877791032
vgg16,2.0,10,0.3785085567022558,0.6130198923076624,0.0875437633071131,0.3674959367105455
vgg16,2.0,11,0.4219908812089853,0.5820776663428513,0.185862443584644,0.1589165315347876
vgg16,2.0,12,0.4242366862127475,0.614297136775407,0.1841428460274135,0.1602576606573242
vgg16,2.0,13,0.518664907380499,0.462946734942616,0.1893844693371698,0.1574178800901583
vgg16,2.0,14,0.5174790119056418,0.4668658534778193,0.188130076002878,0.1587701961420485
vgg16,2.0,15,0.6179408636806549,0.3626034047097441,0.1902614359430747,0.1565994007652338
vgg16,2.0,16,0.6134957758529628,0.3638894146514991,0.1902742901673897,0.1566991543646804
vgg16,2.0,17,0.6361972291523476,0.3582667369945908,0.0473486869823222,0.6670690369442767
vgg16,2.0,18,0.6999155826781234,0.3077277837528611,0.0949876094152688,0.3434742456450629
vgg16,2.0,19,0.6993568580690571,0.3068117162926819,0.0949927345418302,0.3397888528588054
vgg16,2.0,20,0.8049209032720986,0.1877276501684494,0.0949841050291241,0.3353521029885937
vgg16,2.0,21,0.8162697634875029,0.1936498143191121,0.0949829667582912,0.3353761172006139
