model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
resnet50,5.0,13,0.8125146435021983,0.1806799018930899,0.0759671487561953,0.5388734572992461
resnet50,5.0,14,0.902874527135566,0.0889495502946337,0.037692597724807,0.9662553477912588
resnet50,5.0,15,0.9419733485734412,0.0445941540034534,0.0376925806111528,0.9448824977311612
resnet50,5.0,16,0.957805387415098,0.0006365355822284,0.0376913247824651,0.9406512655286208
resnet50,5.0,17,0.9963382920379408,0.0006830366341389,0.0376905156070889,0.9203894788620648
resnet50,5.0,18,0.9930331844474622,0.0006095932709384,0.0376928684079487,0.923958385053994
resnet50,1.0,1,0.0,1.0,0.0396168466856761,0.0
resnet50,1.0,2,0.0874896776099209,0.8902239019508579,0.0354935787248708,0.1333917809399226
resnet50,1.0,3,0.1907545842190063,0.7780859885931596,0.0316189242156285,0.3024484779972688
resnet50,1.0,4,0.3266297597971103,0.6611661949249731,0.0169252111102688,1.0
resnet50,1.0,5,0.382848622432722,0.580815367399269,0.0200375990308125,0.9300491191895006
resnet50,1.0,6,0.4458286316880177,0.5301778245870631,0.0218554248386097,0.8008442639101313
resnet50,1.0,7,0.5073617242693492,0.4710913489756017,0.0221502920558373,0.6801038720819089
resnet50,1.0,8,0.5904075657449543,0.3934237690830049,0.0182886908230587,0.6734452340764233
resnet50,1.0,9,0.6542172283635009,0.3416644596782198,0.0188538772228686,0.5710026271430753
resnet50,1.0,10,0.6931035594920162,0.3018777765484436,0.0196748552724005,0.5397596042118389
resnet50,1.0,11,0.738348764609905,0.2569495827887179,0.0210135608151599,0.4632866689978311
resnet50,1.0,12,0.7668690502217168,0.2087579301267901,0.0213063664249267,0.3815840439987736
resnet50,1.0,13,0.8265290048597448,0.1677295463874434,0.0221110889850758,0.3334659308081086
resnet50,1.0,14,0.9013131333544404,0.0853605055981794,0.0151890743915575,0.9155936258410462
resnet50,1.0,15,0.9282400914343198,0.0413636895167696,0.0151848417015043,0.9308071383881302
resnet50,1.0,16,0.995162297346482,7.339477720558384e-05,0.0160215971032094,0.7574332852134591
resnet50,1.0,17,0.9938409171030476,0.0,0.0157604738316834,0.7715676596924442
resnet50,1.0,18,1.0,6.146352595844935e-05,0.0157517628510431,0.815486417349375
resnet50,2.0,1,0.0,1.0,0.7377699972078756,0.0
resnet50,2.0,2,0.0937431975784004,0.8829272499544795,0.7400979123322944,0.000288765887505
resnet50,2.0,3,0.194192815264514,0.7770258604774645,0.7442115786186082,4.4999119203598375e-05
resnet50,2.0,4,0.3253579509979113,0.6583344394268258,0.3670188445061254,0.1785563615633718
resnet50,2.0,5,0.3895117442105298,0.5871101165901145,0.3739800180145646,0.1737352526745238
resnet50,2.0,6,0.4472680400128524,0.5205861703690692,0.3728521116713709,0.1767663998632181
